subid,eta,beta,decay,resp_st,loglik,aic,model
63d7d9af556ba1fa08dffb93,0.4535040987606207,1.449171033781618,0.5507525512003557,0.0,-136.41572751666732,278.83145503333463,DecayFeatureRL_no_resp_st
65032d1ac8801905f2293c78,0.5061453038874316,1.5119353981514987,0.20390270703255498,0.0,-140.00754615208015,286.0150923041603,DecayFeatureRL_no_resp_st
651d623cbdcb675cb801bc79,0.7017040223097427,2.2991569631758044,0.5094073257122248,0.0,-96.39468320803476,198.78936641606953,DecayFeatureRL_no_resp_st
6584be3a03ee3be919fb83e7,0.5880512034150843,1.2845360671757131,0.24343207874020328,0.0,-145.06073795587943,296.12147591175886,DecayFeatureRL_no_resp_st
6598d34459d89ff7f7339463,0.5215060581129104,1.7037861731390362,0.2786922600031436,0.0,-132.9561014127147,271.9122028254294,DecayFeatureRL_no_resp_st
65ec6f9c5e3f0082321cd5bc,0.46201611135794746,2.209536522464709,0.5208731417714567,0.0,-116.6099391182023,239.2198782364046,DecayFeatureRL_no_resp_st
65ef1b4257164ebb8e1db886,0.6836222095637708,2.749620081666441,0.1878898784204999,0.0,-94.96430192285308,195.92860384570616,DecayFeatureRL_no_resp_st
65f071a967063bc348b1324b,0.13269779539569315,3.369247796132806,0.6600577073585643,0.0,-118.763458628473,243.526917256946,DecayFeatureRL_no_resp_st
66044fe2dafd8b584f047af4,0.5612139765718646,2.3580198992555785,0.5576142551558383,0.0,-105.30329959181691,216.60659918363382,DecayFeatureRL_no_resp_st
663a5cc00a9319ae2817cae1,0.5663590244650168,1.7757424870826852,0.542934371121961,0.0,-127.04363965898261,260.0872793179652,DecayFeatureRL_no_resp_st
663a5f578c654f141de0346e,0.5164285967444929,1.6070654287469897,0.30501913945199444,0.0,-130.77269950528745,267.5453990105749,DecayFeatureRL_no_resp_st
663b8b01994bf50119b3137c,0.5352519209787824,2.853137810175196,0.7721014763432875,0.0,-88.80617288471532,183.61234576943065,DecayFeatureRL_no_resp_st
663bb62ffe083ca847014fbb,0.45504832518553645,2.268874594198376,0.7270031500941009,0.0,-114.93426372110511,235.86852744221022,DecayFeatureRL_no_resp_st
663d62b1f15368bab6c85818,0.3165010368450265,3.3889672341603014,0.4120275807504534,0.0,-95.74241856514631,197.48483713029262,DecayFeatureRL_no_resp_st
663e3c2870a87bac315ac450,0.45637678886561345,2.186825982581342,0.7020759548468635,0.0,-120.4172255180164,246.8344510360328,DecayFeatureRL_no_resp_st
663e638df48d765486d59a0f,0.47455748573022005,1.8777449128207913,0.32659110918442846,0.0,-129.61327940897803,265.22655881795606,DecayFeatureRL_no_resp_st
663fd4658572150cc2416c27,0.5565529704018453,1.9295891226714788,0.6544930847434798,0.0,-116.39900060555637,238.79800121111273,DecayFeatureRL_no_resp_st
6644100789210a4edf21f70d,0.5614976219277815,2.071301507282728,0.6792373715279123,0.0,-114.0940631235199,234.1881262470398,DecayFeatureRL_no_resp_st
66449de0adc1c8fe3761c951,0.4434728573648996,1.307132570795642,0.684243533310558,0.0,-145.19071288704802,296.38142577409604,DecayFeatureRL_no_resp_st
6644b2aa02acf5d3b7fc8188,0.6134167656585574,1.985113261633482,0.39256770017918374,0.0,-117.82925158215993,241.65850316431985,DecayFeatureRL_no_resp_st
66465999853f99e3f05d5b3a,0.5418918221663916,1.6570133102835214,0.4637518233526489,0.0,-131.7076311836749,269.4152623673498,DecayFeatureRL_no_resp_st
664a16dadcc9b3525dd04be1,0.5798708905913957,2.0574993856170725,0.580204323531614,0.0,-114.03127886229483,234.06255772458965,DecayFeatureRL_no_resp_st
664df977e4e6d25d66bf64cb,0.5662674955306674,2.3085034460030425,0.5889426247337373,0.0,-108.00041071423817,222.00082142847634,DecayFeatureRL_no_resp_st
6651e2b211d6c89996be31f2,0.18529905367640695,2.119235449293491,0.23277116185776475,0.0,-135.67653020793068,277.35306041586136,DecayFeatureRL_no_resp_st
6654272fe3b6fb9341e1e2ef,0.38634586143807587,1.2515643093128457,0.24082482641722455,0.0,-147.30204431783775,300.6040886356755,DecayFeatureRL_no_resp_st
667c1859af0fc13bea81df52,0.6432060457995468,1.9820607640538987,0.2145121006227999,0.0,-116.10941104237881,238.21882208475762,DecayFeatureRL_no_resp_st
6689462059b968386fbcedbf,0.40652833115784154,2.371801412401108,0.4900485462632948,0.0,-117.96149361250266,241.92298722500533,DecayFeatureRL_no_resp_st
668ccf365d835ef7c1b64699,0.5236013847697213,2.2309994023134903,0.514338486404224,0.0,-115.69388199497187,237.38776398994375,DecayFeatureRL_no_resp_st
669111fb088c948cc239a8b6,0.20780285279150404,1.4341855437011461,0.3413688191643836,0.0,-150.2384120678932,306.4768241357864,DecayFeatureRL_no_resp_st
6696b441d9db6dd7edbf66fd,0.6753025699040018,0.9934404661042551,0.4785830649813109,0.0,-147.73571533601879,301.47143067203757,DecayFeatureRL_no_resp_st
6698d5d572ad5a74ecd6f97a,0.5994471179567795,1.8795649708681796,0.38580596456024097,0.0,-125.62220254307593,257.24440508615186,DecayFeatureRL_no_resp_st
669af656a1944074a4c6d58a,0.5171661917296847,2.476975327216337,0.41041303032588294,0.0,-106.99083593492892,219.98167186985785,DecayFeatureRL_no_resp_st
66a0302eb014e06ead5559c3,0.26594081178131485,1.6321715607426959,0.48829399247099214,0.0,-144.44744546592,294.89489093184,DecayFeatureRL_no_resp_st
66a03625788fece5584ab9ba,0.31207856654300953,2.4208545562235826,0.31615123732038153,0.0,-120.33743528468108,246.67487056936216,DecayFeatureRL_no_resp_st
66a3d4fafbd20e8283f73c46,0.21514466300575508,1.379819645264293,0.33850348323510426,0.0,-153.13810479251367,312.27620958502735,DecayFeatureRL_no_resp_st
66a63bb532e378462ad0ed07,0.210126353681322,1.594682086908106,0.5675102457916333,0.0,-145.02819389471543,296.05638778943086,DecayFeatureRL_no_resp_st
66ad8f347ea9a938198e12c0,0.5970891527462404,1.035087887123898,0.2855235589062417,0.0,-139.92041008411363,285.84082016822725,DecayFeatureRL_no_resp_st
66af7e7a640964091ad3ec4f,0.5862955366204398,2.3007917671971114,0.4907171203597818,0.0,-109.8440625491167,225.6881250982334,DecayFeatureRL_no_resp_st
66af9f6e5ef17db21c7cbe5e,0.21847897616285145,1.9060042080462936,0.5873007123359454,0.0,-140.34020268931,286.68040537862,DecayFeatureRL_no_resp_st
66b2eec417dcf3fb31ba0b45,0.37906460932210295,2.724610715858262,0.5535518569909114,0.0,-113.4891108076313,232.9782216152626,DecayFeatureRL_no_resp_st
66b536f452d5fe8dfb915179,0.640626665968847,2.598819488805139,0.32064581065161324,0.0,-92.13856414784046,190.2771282956809,DecayFeatureRL_no_resp_st
66b7e11722f415fad0f8eb6f,0.0740865634409549,4.788016104431744,0.6614037380384824,0.0,-109.21174389593159,224.42348779186318,DecayFeatureRL_no_resp_st
66bd73db3481a3d17695c23e,0.5877019311180725,1.8866002980393557,0.5403313850267459,0.0,-118.83622489604008,243.67244979208016,DecayFeatureRL_no_resp_st
66be0314cbc4fc351df839a0,0.4749277558976628,1.619764393800915,0.23620269068197408,0.0,-136.29398142301633,278.58796284603267,DecayFeatureRL_no_resp_st
66bf941fcbf4e4b66b8a79d2,0.6285450409341493,2.9427613931109153,0.5283057434826436,0.0,-83.53627109892489,173.07254219784977,DecayFeatureRL_no_resp_st
66c0eef7be18d45f7ec16b7f,0.2569963246415727,2.2295166577784333,0.43110852644150344,0.0,-133.8936039721641,273.7872079443282,DecayFeatureRL_no_resp_st
66c4cd8fe64a9fe553dceb02,0.5237871820996219,1.8301563595672583,0.2616333658498033,0.0,-128.65895213698187,263.31790427396373,DecayFeatureRL_no_resp_st
66c69917c249b12d6def3109,0.4058581595908172,1.4794164269234182,0.37729071708385414,0.0,-141.18228762273696,288.36457524547393,DecayFeatureRL_no_resp_st
66c79716764213af209bf479,0.014954554298574545,2.4362651575780405,0.4514512313197162,0.0,-154.50463012700223,315.00926025400446,DecayFeatureRL_no_resp_st
66cc069b16f2ca209469aca2,0.38437140335630454,1.9268228327568897,0.45257168466262804,0.0,-134.52601534231357,275.05203068462714,DecayFeatureRL_no_resp_st
66cd0cfabaa915947f4a62cd,0.4812866197719034,1.696492513752352,0.5008913573269592,0.0,-132.65201137807392,271.30402275614784,DecayFeatureRL_no_resp_st
66cdded1855ef80c374f6834,0.45756816478265194,1.7549407885843267,0.18930610554633037,0.0,-122.3182466157326,250.6364932314652,DecayFeatureRL_no_resp_st
66cfb26f6df9993dcff9ade6,0.4920456785104389,3.8352502848721364,0.7070103308291636,0.0,-71.49366825598932,148.98733651197864,DecayFeatureRL_no_resp_st
66d0fb4f1d0f3dc8eafa9ddc,0.280161207981745,2.2287755596736676,0.4529677102430243,0.0,-128.86261209758572,263.72522419517145,DecayFeatureRL_no_resp_st
66d83fb0c75a948077515b49,0.6439936811075667,1.9741590077860878,0.6682453196140101,0.0,-111.5930917633128,229.1861835266256,DecayFeatureRL_no_resp_st
66dc77e9c8ff2a83c89d9bc6,0.05323027753637526,2.3832161539876973,0.18235126422685027,0.0,-155.83350259911668,317.66700519823337,DecayFeatureRL_no_resp_st
66e0786897a17b6d520e906b,0.6217134630513892,2.3193391847022293,0.4517869114388151,0.0,-108.1955145873103,222.3910291746206,DecayFeatureRL_no_resp_st
66e8499bfadef4f55a018a6f,0.283229720289873,1.1465218935117243,0.3405058019369317,0.0,-148.84551317721767,303.69102635443534,DecayFeatureRL_no_resp_st
66e8ab881b2f3a27ce5ffb32,0.279401605370854,1.8013914171671286,0.4782788569131896,0.0,-136.0285888824748,278.0571777649496,DecayFeatureRL_no_resp_st
66e92c4fdbebcaed0594e597,0.2890432433416034,2.2807902847873853,0.18603868991579425,0.0,-126.02672314597494,258.05344629194985,DecayFeatureRL_no_resp_st
66e9a45427bb5c6168d41030,0.5289272311093437,1.5722621848900467,0.3747851232893531,0.0,-123.11900405421834,252.23800810843667,DecayFeatureRL_no_resp_st
66eae2c28ad8563584cb7a55,0.5316991645370384,2.238071778249512,0.6636666296285059,0.0,-110.11354369283887,226.22708738567775,DecayFeatureRL_no_resp_st
66eb1a41306925cf993d6490,0.4029249672166202,1.630020836731623,0.3442688844325514,0.0,-137.8952250274531,281.7904500549062,DecayFeatureRL_no_resp_st
66eb24d93cf3e118289817f2,0.4197537558480547,2.116731881971656,0.3910878279454787,0.0,-128.43281179678928,262.86562359357856,DecayFeatureRL_no_resp_st
66eb98fcc46d14f31c30e799,0.5271743861773326,1.9575737472331654,0.4307949537765133,0.0,-122.7725756326565,251.545151265313,DecayFeatureRL_no_resp_st
66ecaa233c613f3f5485c8b5,0.26053701850900823,1.4392208043957695,0.22586354733683056,0.0,-150.66977121663672,307.33954243327344,DecayFeatureRL_no_resp_st
66ed6bba745fee41cbe32310,0.5018007892859537,2.1805199165312814,0.3348465224773388,0.0,-118.09508089313188,242.19016178626376,DecayFeatureRL_no_resp_st
66ed8dacd857a8bd5eeb1055,0.7057851140396159,2.6640219166390144,0.5772500412958118,0.0,-80.22661415301533,166.45322830603067,DecayFeatureRL_no_resp_st
66f0bbf2ad2ccf85f492cbcb,0.5175293712359148,1.0115176383022981,0.47612572044882573,0.0,-148.97753267403192,303.95506534806384,DecayFeatureRL_no_resp_st
66f42a196ecc9c6a78622919,0.5443692380970754,1.7468152256289946,0.30498224480251745,0.0,-125.03577200830671,256.0715440166134,DecayFeatureRL_no_resp_st
66f42a85953065aa4cc9d751,0.5674749493536579,3.4762956587652125,0.7768910313737936,0.0,-68.215599256146,142.431198512292,DecayFeatureRL_no_resp_st
66f8ad4456686369590db693,0.06304155529767536,2.0516354469931097,0.36774940631975195,0.0,-145.92683760808484,297.8536752161697,DecayFeatureRL_no_resp_st
66f934cc14ae5ebdcd94b1d8,0.5603409875552481,1.8402054701165929,0.7683074681325861,0.0,-120.12038024314907,246.24076048629814,DecayFeatureRL_no_resp_st
66f995e48025feb7e5b90da9,0.596027888618243,1.6789895696451453,0.4266603362383116,0.0,-128.84818155700736,263.69636311401473,DecayFeatureRL_no_resp_st
66fc4cd123b43df4c3aab449,0.6059337365235083,1.6397616644121804,0.5215586802427488,0.0,-126.79929971861968,259.5985994372394,DecayFeatureRL_no_resp_st
66fc51460850edddf349863a,0.6369173363921189,1.7003034181321595,0.40884723664932526,0.0,-124.28442162824584,254.56884325649168,DecayFeatureRL_no_resp_st
66fd6500f296ebe32128560a,0.5765983923320555,1.180732427381278,0.49461340637459916,0.0,-144.13100667084433,294.26201334168866,DecayFeatureRL_no_resp_st
66fed4af7850792620c21237,0.564182149471102,2.485247861617176,0.5114428278014891,0.0,-102.52762735609632,211.05525471219264,DecayFeatureRL_no_resp_st
670211aa7578cc81a0c41fb7,0.6003611482015498,1.4721727297119886,0.285056789577705,0.0,-136.33856710736265,278.6771342147253,DecayFeatureRL_no_resp_st
6702c5afa1d784dafb8466b2,0.41221848888902185,1.964595998405578,0.39005182162884316,0.0,-130.329224351193,266.658448702386,DecayFeatureRL_no_resp_st
670348a0446814e5ead1e672,0.4004042340018528,1.1494530090539792,0.5906140832156566,0.0,-150.02139821546805,306.0427964309361,DecayFeatureRL_no_resp_st
67043acabcc710a30135cf7b,0.4093523410538055,1.2307481481061566,0.309587828555478,0.0,-147.83071978369506,301.6614395673901,DecayFeatureRL_no_resp_st
670b599ad9ce28de12065d42,0.6106940059404149,2.208980423052057,0.5811514644689648,0.0,-104.25545916932035,214.5109183386407,DecayFeatureRL_no_resp_st
670beb32499eb4a9c0babb1b,0.49780661529415143,1.3502214797747534,0.47982345178975033,0.0,-142.5860167616262,291.1720335232524,DecayFeatureRL_no_resp_st
670e8b28f1a48a783a00c341,0.5821550656118544,1.480889495952125,0.6158893713486677,0.0,-129.12170335234143,264.24340670468285,DecayFeatureRL_no_resp_st
670ea77a30d1e68057a83d9f,0.7180751389022855,1.9461698360474193,0.1259956750022375,0.0,-111.648066407171,229.296132814342,DecayFeatureRL_no_resp_st
671001eec5c3af7a42e570f7,0.34902031144050016,2.087928272259546,0.7581355206556849,0.0,-124.90320697910316,255.80641395820632,DecayFeatureRL_no_resp_st
671147ad39e535ca7acd03e9,0.055716461876839256,2.4677560480022303,0.5370596438027738,0.0,-138.564175113027,283.128350226054,DecayFeatureRL_no_resp_st
67125f82ae562a9ab362dbf9,0.33552594928785723,1.807392263843089,0.5653976851635976,0.0,-139.3850825020429,284.7701650040858,DecayFeatureRL_no_resp_st
6712b53345c966536d238e89,0.0898415690395853,2.409853208292074,0.34996153273864034,0.0,-149.68970637221045,305.3794127444209,DecayFeatureRL_no_resp_st
67164c92298409e37c670b3d,0.4817195180344112,2.121395403403968,0.5348922823707883,0.0,-121.24234419506104,248.48468839012207,DecayFeatureRL_no_resp_st
67171302b2043ceadc1c0a36,0.6081682745228106,1.5333307079661618,0.3066156561239646,0.0,-132.8884767957009,271.7769535914018,DecayFeatureRL_no_resp_st
671862677002ebe247a450d4,0.6129983742593893,1.5032216162814793,0.30344966957916963,0.0,-134.43596359302026,274.8719271860405,DecayFeatureRL_no_resp_st
6718da927f1110131780367d,0.34101361596408547,2.207517329615306,0.49150547241086573,0.0,-119.52391518957013,245.04783037914027,DecayFeatureRL_no_resp_st
671ad5dd2971d5b0fb606038,0.8372791996274022,1.0890528132409005,0.4941719903367264,0.0,-141.84152385747637,289.68304771495275,DecayFeatureRL_no_resp_st
671c1c0886043592965a6b95,0.037033930901726214,5.696665992876786,0.880620491728414,0.0,-98.93269092743432,203.86538185486864,DecayFeatureRL_no_resp_st
671d553e0d035028da7d29a1,0.43741781794786205,1.791864942465898,0.2650003228692501,0.0,-128.02574339248957,262.05148678497915,DecayFeatureRL_no_resp_st
671fed5db8abfa3e54928141,0.6349685463089445,2.1860861066562607,0.518802993137801,0.0,-107.51058460422776,221.02116920845552,DecayFeatureRL_no_resp_st
67227b6a95c02df067984f28,0.5875851956755648,2.255212737781983,0.20807537646642688,0.0,-112.3695189183261,230.7390378366522,DecayFeatureRL_no_resp_st
67239f4f85318190f3ee173a,0.5750498024615175,2.320011401662194,0.3222105318916665,0.0,-108.24146373912214,222.48292747824428,DecayFeatureRL_no_resp_st
6723e1f006b4c75bc2b1f43c,0.43810523550915675,2.1200366409704237,0.5038622841785849,0.0,-124.76833032785655,255.5366606557131,DecayFeatureRL_no_resp_st
67240ea419a9065a4284a609,0.055945364892806375,4.6751980609440436,0.8225338394653482,0.0,-129.76921913506104,265.53843827012207,DecayFeatureRL_no_resp_st
