subid,eta,beta,decay,resp_st,loglik,aic,model
5cd08e2ff59e0a0013563602,0.14380079199530066,3.4179607038369793,0.48952826425565343,0.0,-130.9915769383318,267.9831538766636,DecayFeatureRL_no_resp_st
5d4b265b72db9d0015e8aac6,0.5706643015892392,2.306383291081447,0.7032135482842665,0.0,-102.47736023154336,210.95472046308672,DecayFeatureRL_no_resp_st
5d7472ad3bc4020015f3bb56,0.5616965620504789,2.411113676950552,0.3908387297872682,0.0,-108.36004887301945,222.7200977460389,DecayFeatureRL_no_resp_st
5e1f7b2a4c9b832b34e7c9d3,0.5102193037553129,2.2193737614338263,0.5590932124793745,0.0,-116.2842711259352,238.5685422518704,DecayFeatureRL_no_resp_st
5e5410f5be932e06384a03ec,0.43172974165580547,1.7672085651162313,0.15858198353010156,0.0,-137.01944564218078,280.03889128436157,DecayFeatureRL_no_resp_st
5e9fb6c522a51f166714e092,0.31407384440997976,2.828614678607923,0.4282954415108379,0.0,-112.68018867901972,231.36037735803944,DecayFeatureRL_no_resp_st
5ee232f2b970662cfa352567,0.6954792627952665,1.7131772405411754,0.42406258616163917,0.0,-122.85671217179487,251.71342434358974,DecayFeatureRL_no_resp_st
5ee5e3b02eebe932ee9559c5,0.5359312532134626,1.647332955940273,0.4915151983632592,0.0,-131.6616484970127,269.3232969940254,DecayFeatureRL_no_resp_st
5f7910b3cca3e751912b8dc0,0.4641370543970938,1.7717979878191055,0.25691986024861885,0.0,-134.16207331067,274.32414662134,DecayFeatureRL_no_resp_st
5fb0a3d6a8e4224b973e750b,0.5631464975392593,1.6383739949161156,0.4307269633918892,0.0,-103.81673017361405,213.6334603472281,DecayFeatureRL_no_resp_st
5fc6772fe8fdb700085c553a,0.40116564661493337,1.5835038619168764,0.5237345678191493,0.0,-134.01443231382356,274.0288646276471,DecayFeatureRL_no_resp_st
5febf3346a3657d4aca47a2f,0.6425855013384266,2.5301862687254637,0.574687845290123,0.0,-96.88078339595124,199.76156679190248,DecayFeatureRL_no_resp_st
6079ff1600ff2b7455e1c3e0,0.633414670959075,2.3480047655489167,0.46812294535608967,0.0,-106.35395444195153,218.70790888390306,DecayFeatureRL_no_resp_st
60fe83c4f1cfa0b516b363cc,0.5352340725055612,1.9788946421831173,0.42021146177483887,0.0,-123.94387088105385,253.8877417621077,DecayFeatureRL_no_resp_st
6110d9878a3bec3b5a040544,0.26292435221707416,1.694231082020145,0.439668894415902,0.0,-144.32874635575754,294.6574927115151,DecayFeatureRL_no_resp_st
6111234ac8cfa49e38acbfb4,0.5413339334140983,1.7248743894516638,0.49380595063304683,0.0,-129.06348179603245,264.1269635920649,DecayFeatureRL_no_resp_st
6142763db0841a831cf129fc,0.6871231815234559,1.9522106277939428,0.4048387237310236,0.0,-111.59898317727453,229.19796635454907,DecayFeatureRL_no_resp_st
6175e05636b79082f8d345c5,0.5892086822977549,3.1738603854294425,0.5095636293502428,0.0,-82.35975586127469,170.71951172254938,DecayFeatureRL_no_resp_st
628f0d7e3055b5d1887916c5,0.5530634489873774,1.930502224428853,0.5950960438361437,0.0,-120.09102512881513,246.18205025763027,DecayFeatureRL_no_resp_st
62a0b34cbcc5987a8fa73c39,0.5510294523152366,1.5980315986727216,0.3855533269736221,0.0,-133.84856931572546,273.6971386314509,DecayFeatureRL_no_resp_st
62aa28c1027ae7d68ef3571c,0.5021059566400826,1.683922423117934,0.41194032041504325,0.0,-135.29319215977944,276.5863843195589,DecayFeatureRL_no_resp_st
62fe6312269d0e4ae894297b,0.527020797523939,2.6640594662712345,0.631592274402189,0.0,-100.35083585709577,206.70167171419155,DecayFeatureRL_no_resp_st
630cc9747cb664e8a03c29f0,0.6519798261832224,2.4550838071872363,0.5358184850044404,0.0,-96.69254928764349,199.38509857528697,DecayFeatureRL_no_resp_st
63254db937c17e8e9200fd54,0.31292122337726397,1.5503079511002764,0.21678703445566735,0.0,-145.3991713044883,296.7983426089766,DecayFeatureRL_no_resp_st
63d83a19b8acced30d2e0d32,0.300505463117621,1.3066429983451093,0.27063661455086374,0.0,-151.36421585623913,308.72843171247825,DecayFeatureRL_no_resp_st
63d9f41910c61f3eb102079f,0.5487229156576063,2.615279818916786,0.5155075019815097,0.0,-101.62319353321064,209.24638706642128,DecayFeatureRL_no_resp_st
63f78d9a7a3d118594efff74,0.5556981892483854,2.6003226952891936,0.4928017485107823,0.0,-101.10738142603282,208.21476285206563,DecayFeatureRL_no_resp_st
6400dc9f84ed19aeedc1a2cc,0.20960791796022332,2.506897319511867,0.279776679757548,0.0,-136.31840278816628,278.63680557633256,DecayFeatureRL_no_resp_st
6400e3697879c55c323f34d0,0.6037498944178467,2.120928854395623,0.7092773336695488,0.0,-106.70565557466362,219.41131114932725,DecayFeatureRL_no_resp_st
640feb5e49b723bcfaad6437,0.5272087522010983,2.047539701246732,0.4442805054753168,0.0,-119.7092938576962,245.4185877153924,DecayFeatureRL_no_resp_st
6410e0ba81f88046afa861ca,0.3722922639763154,1.6244918731842082,0.3899246070063492,0.0,-139.3525460208994,284.7050920417988,DecayFeatureRL_no_resp_st
6413665e5dec6a98797ef5ab,0.45251594361358793,1.5429490317232826,0.69304886283206,0.0,-132.26174861432747,270.52349722865495,DecayFeatureRL_no_resp_st
64136da866ff27f7bf98cfe0,0.4862967438067042,2.099997368971279,0.34364437093070155,0.0,-124.42579226677618,254.85158453355237,DecayFeatureRL_no_resp_st
644c34bee80856c9546c7312,0.5437766989186726,0.8251051490977855,0.32745711857855847,0.0,-154.6951535917217,315.3903071834434,DecayFeatureRL_no_resp_st
647652cb5644044df439e1fb,0.6136639978432916,1.3674201710578782,0.5752864583853021,0.0,-135.7469036062448,277.4938072124896,DecayFeatureRL_no_resp_st
650ee1c673c788d8cffca2d3,0.41238187083888456,1.5307604741631073,0.5606388358911343,0.0,-135.21652861688403,276.43305723376807,DecayFeatureRL_no_resp_st
653ee1d628ced1573a58023d,0.5721556172866163,1.6559117865252768,0.6049155429981444,0.0,-126.4160601805829,258.83212036116583,DecayFeatureRL_no_resp_st
6549c057c03dd7b7b3166a9d,0.5497874804419988,2.4935383393266624,0.7332203280859915,0.0,-100.80154163014099,207.60308326028198,DecayFeatureRL_no_resp_st
657322bd0c81d1e8853d38e8,0.578126723981382,1.7864294965438015,0.49933400154154756,0.0,-125.51151835060156,257.0230367012031,DecayFeatureRL_no_resp_st
657327316173c2bd86323378,0.6750828250029548,0.9074458028436022,0.32493281162007154,0.0,-149.62213349825768,305.24426699651536,DecayFeatureRL_no_resp_st
65847ecf0896ca006d2c00b7,0.5730814956497228,1.5305276080109087,0.43794294126863226,0.0,-134.4982687009662,274.9965374019324,DecayFeatureRL_no_resp_st
6596a5cad60ef105b6c18897,0.5811783388256248,2.218161300285183,0.7229777193867131,0.0,-106.62432714971963,219.24865429943927,DecayFeatureRL_no_resp_st
65c1161ad396af7b640441cb,0.4247541885001836,1.957886428912959,0.3491264218834238,0.0,-126.73438611823815,259.4687722364763,DecayFeatureRL_no_resp_st
65cb58d0b074d6157dc0a15d,0.47147077891249173,2.198057054404786,0.20159121095749163,0.0,-120.16739590508638,246.33479181017276,DecayFeatureRL_no_resp_st
65cb6fdbf0ca3606c22b9eb7,0.5899719146793541,1.8946808193027829,0.49069684182394574,0.0,-122.45495446397278,250.90990892794557,DecayFeatureRL_no_resp_st
65cba317504938f6ca5272f5,0.40105944043627273,2.8492709389452417,0.4141851116908734,0.0,-107.92811110012704,221.85622220025408,DecayFeatureRL_no_resp_st
65d863e56337aa59292ccd66,0.6276832545249822,1.6520040517182928,0.4848221763939482,0.0,-126.93123821948005,259.86247643896013,DecayFeatureRL_no_resp_st
65e7bb5a7357ea00136b0270,0.5535918847953203,2.3057725523628223,0.633066615498231,0.0,-105.99518096380126,217.99036192760252,DecayFeatureRL_no_resp_st
65f223adc0810071f7cb1061,0.14662393617547156,2.838609149326216,0.5830248083236639,0.0,-134.17592677030143,274.35185354060286,DecayFeatureRL_no_resp_st
65f3bf636afc5f3102e7f2fd,0.405647692665757,2.0547907379173087,0.6648566512438047,0.0,-120.31526323310202,246.63052646620403,DecayFeatureRL_no_resp_st
