subid,eta,beta,decay,resp_st,loglik,aic,model
657322bd0c81d1e8853d38e8,0.5778796779842391,1.7868945106420127,0.5018916618757121,-0.016110870364184227,-125.49476271729463,258.98952543458927,DecayFeatureRL
657327316173c2bd86323378,0.6892649549883947,0.9017970037573325,0.3450846681819869,0.24159906636789277,-148.41855820867517,304.83711641735033,DecayFeatureRL
65847ecf0896ca006d2c00b7,0.5658119060232149,1.5402887539583672,0.4426605378512809,-0.0735672783339393,-134.2158039409978,276.4316078819956,DecayFeatureRL
6596a5cad60ef105b6c18897,0.590639571890084,2.2806512371884615,0.7311015441117299,-0.18935588020943842,-103.71381323261141,215.42762646522283,DecayFeatureRL
65c1161ad396af7b640441cb,0.423700846848483,1.958994061925285,0.3490375072731671,0.010745582395163858,-126.7252195910608,261.4504391821216,DecayFeatureRL
65cb58d0b074d6157dc0a15d,0.47231181429323843,2.1966559300828274,0.196577713987948,-0.03143467142964934,-120.07507981615441,248.15015963230883,DecayFeatureRL
65cb6fdbf0ca3606c22b9eb7,0.586927038457803,1.9126986442248841,0.4979083058313407,0.05678542037575089,-122.22724981114243,252.45449962228486,DecayFeatureRL
65cba317504938f6ca5272f5,0.40152193417371884,2.927030133774468,0.42177172113384553,-0.08708232737156976,-106.84474367858294,221.6894873571659,DecayFeatureRL
65d863e56337aa59292ccd66,0.6286751794917198,1.6703556043605077,0.4729172687782311,-0.10613982015491898,-126.28670030305165,260.5734006061033,DecayFeatureRL
65e7bb5a7357ea00136b0270,0.5480505982037736,2.337733958027349,0.6337657949332777,-0.07225687748823376,-105.53040776445955,219.0608155289191,DecayFeatureRL
65f223adc0810071f7cb1061,0.1688397760323561,2.8355282348429642,0.5163877038900782,-0.1437948356980976,-130.6652084107956,269.3304168215912,DecayFeatureRL
65f3bf636afc5f3102e7f2fd,0.406230047197151,2.044228105684954,0.6661415018135745,-0.04593618236205283,-120.14209518458951,248.28419036917902,DecayFeatureRL
