subid,eta,beta,decay,resp_st,loglik,aic,model
5e1f7b2a4c9b832b34e7c9d3,0.49315141185102207,2.0478356152046078,0.5723973142894677,0.0,-122.40431347766135,250.8086269553227,DecayFeatureRL_no_resp_st
5e5410f5be932e06384a03ec,0.4584428899258868,1.6330927159502342,0.19159956798819483,0.0,-139.45670471597614,284.9134094319523,DecayFeatureRL_no_resp_st
5e9fb6c522a51f166714e092,0.33429091386993254,2.903012961817737,0.4543635957172929,0.0,-115.10544727438597,236.21089454877193,DecayFeatureRL_no_resp_st
5ee232f2b970662cfa352567,0.5708127498416895,2.185123547441567,0.4000008603479196,0.0,-118.7037949043211,243.4075898086422,DecayFeatureRL_no_resp_st
5ee5e3b02eebe932ee9559c5,0.447967761345258,2.074398678994682,0.4761832328043185,0.0,-124.15400031681786,254.30800063363571,DecayFeatureRL_no_resp_st
5f7910b3cca3e751912b8dc0,0.43930004441565246,1.9849506755987678,0.3738146947720381,0.0,-131.66998003611445,269.3399600722289,DecayFeatureRL_no_resp_st
5fb0a3d6a8e4224b973e750b,0.8086519735706719,1.658112768535427,0.19909235041785864,0.0,-125.50382318760455,257.0076463752091,DecayFeatureRL_no_resp_st
5fc6772fe8fdb700085c553a,0.6895717432303077,1.4365136664580316,0.4797005140670409,0.0,-136.46850521862314,278.9370104372463,DecayFeatureRL_no_resp_st
5febf3346a3657d4aca47a2f,0.8051440187908373,2.349518480311072,0.5871367833007407,0.0,-97.73125058952189,201.46250117904378,DecayFeatureRL_no_resp_st
6079ff1600ff2b7455e1c3e0,0.6152118824052715,2.4294650113720513,0.4206008104573396,0.0,-107.61752841190463,221.23505682380926,DecayFeatureRL_no_resp_st
60fe83c4f1cfa0b516b363cc,0.4464305233780527,2.549374742293549,0.2777563752083776,0.0,-117.01959905709022,240.03919811418044,DecayFeatureRL_no_resp_st
6110d9878a3bec3b5a040544,0.11056482190182569,3.0511644581599695,0.6728394464530435,0.0,-143.7399207514815,293.479841502963,DecayFeatureRL_no_resp_st
6111234ac8cfa49e38acbfb4,0.5368562238274621,2.2403003776029955,0.3667200114309778,0.0,-116.79584107263047,239.59168214526093,DecayFeatureRL_no_resp_st
6142763db0841a831cf129fc,0.667675557884825,1.6336010802807064,0.5550103538273449,0.0,-128.29253695958508,262.58507391917016,DecayFeatureRL_no_resp_st
6175e05636b79082f8d345c5,0.5017967904666202,3.3201247345584886,0.20620589952683302,0.0,-93.14408878900134,192.2881775780027,DecayFeatureRL_no_resp_st
628f0d7e3055b5d1887916c5,0.5852191549657444,2.083381196734961,0.7137202075533194,0.0,-113.45563457629567,232.91126915259133,DecayFeatureRL_no_resp_st
62a0b34cbcc5987a8fa73c39,0.596621679851715,1.1959191692882796,0.7919708642730618,0.0,-139.73397443954656,285.4679488790931,DecayFeatureRL_no_resp_st
62aa28c1027ae7d68ef3571c,0.4037692148796996,1.593386809103798,0.5514824662498437,0.0,-141.90144644646128,289.80289289292256,DecayFeatureRL_no_resp_st
62fe6312269d0e4ae894297b,0.53374866062829,2.9815471297412532,0.6145692450950023,0.0,-91.50706973610434,189.01413947220868,DecayFeatureRL_no_resp_st
630cc9747cb664e8a03c29f0,0.6296040910327783,2.1814063550851004,0.561046089401204,0.0,-112.28641788760828,230.57283577521656,DecayFeatureRL_no_resp_st
63254db937c17e8e9200fd54,0.39403966384927036,1.4452489701349551,0.26370419138483986,0.0,-146.3098850624604,298.6197701249208,DecayFeatureRL_no_resp_st
63d83a19b8acced30d2e0d32,0.2264554657930419,1.5599305131836745,0.43171653151984957,0.0,-151.5542344634654,309.1084689269308,DecayFeatureRL_no_resp_st
63d9f41910c61f3eb102079f,0.5961326152269488,2.5356572198606977,0.6690025264714131,0.0,-97.9036701456145,201.807340291229,DecayFeatureRL_no_resp_st
63f78d9a7a3d118594efff74,0.42466733758320807,3.23459037274446,0.760723355275563,0.0,-92.50832355856058,191.01664711712115,DecayFeatureRL_no_resp_st
6400dc9f84ed19aeedc1a2cc,0.12093574402638523,3.298033195948136,0.5598553616460709,0.0,-133.72881815911333,273.45763631822666,DecayFeatureRL_no_resp_st
6400e3697879c55c323f34d0,0.6170610768240156,2.1774722768072863,0.5624923736155034,0.0,-117.12856650584553,240.25713301169105,DecayFeatureRL_no_resp_st
640feb5e49b723bcfaad6437,0.3725591147763717,2.2389961184128246,0.5572055302034133,0.0,-127.32843121466983,260.65686242933964,DecayFeatureRL_no_resp_st
6410e0ba81f88046afa861ca,0.44261794635108237,1.4984364223668212,0.7432162079797111,0.0,-137.94100377798722,281.88200755597444,DecayFeatureRL_no_resp_st
6413665e5dec6a98797ef5ab,0.561178489352981,1.5896917194325668,0.6396296792731945,0.0,-131.881379155803,269.762758311606,DecayFeatureRL_no_resp_st
64136da866ff27f7bf98cfe0,0.4781941526965484,2.2351894640026773,0.4012365026773395,0.0,-122.29772289045268,250.59544578090535,DecayFeatureRL_no_resp_st
644c34bee80856c9546c7312,0.7031054037621435,0.6970489158815745,0.5790510949406651,0.0,-155.64415226561852,317.28830453123703,DecayFeatureRL_no_resp_st
647652cb5644044df439e1fb,0.7027016754518516,1.4362324434667015,0.6410280605097124,0.0,-132.35412612041543,270.70825224083086,DecayFeatureRL_no_resp_st
650ee1c673c788d8cffca2d3,0.3473155436461569,1.6939745096852132,0.5598200864554634,0.0,-142.7106402532194,291.4212805064388,DecayFeatureRL_no_resp_st
653ee1d628ced1573a58023d,0.5307054241488466,1.9956058196289699,0.5318082449711243,0.0,-121.70055107384853,249.40110214769706,DecayFeatureRL_no_resp_st
6549c057c03dd7b7b3166a9d,0.4458697255458589,2.4213087183901094,0.7239262329202206,0.0,-112.91598491770527,231.83196983541055,DecayFeatureRL_no_resp_st
657322bd0c81d1e8853d38e8,0.4514857992423568,2.263375211329054,0.29686337410786867,0.0,-118.55936100141356,243.11872200282713,DecayFeatureRL_no_resp_st
657327316173c2bd86323378,0.7514266715368787,0.9745827835837237,0.24431985027883044,0.0,-148.6416411536373,303.2832823072746,DecayFeatureRL_no_resp_st
65847ecf0896ca006d2c00b7,0.5554696485854319,1.4300280848867843,0.4749992930632543,0.0,-138.05950124301583,282.11900248603166,DecayFeatureRL_no_resp_st
6596a5cad60ef105b6c18897,0.7115379605211187,2.3559428191722107,0.5568449458088895,0.0,-101.45322948802215,208.9064589760443,DecayFeatureRL_no_resp_st
65c1161ad396af7b640441cb,0.5299874159790513,1.9156238271769062,0.4518250395826927,0.0,-126.9764929066132,259.9529858132264,DecayFeatureRL_no_resp_st
65cb58d0b074d6157dc0a15d,0.4917434161495291,2.3204879216589744,0.4853120420193626,0.0,-119.67161122447811,245.34322244895623,DecayFeatureRL_no_resp_st
65cb6fdbf0ca3606c22b9eb7,0.6272546331003407,1.9621966324869469,0.4725071705602906,0.0,-116.99096222928345,239.9819244585669,DecayFeatureRL_no_resp_st
65cba317504938f6ca5272f5,0.38585581663414287,2.9774072821149957,0.41916854794867814,0.0,-108.2816224769545,222.563244953909,DecayFeatureRL_no_resp_st
65d863e56337aa59292ccd66,0.6762867428593783,1.5768601076275208,0.5834184850343063,0.0,-125.72109560136573,257.44219120273146,DecayFeatureRL_no_resp_st
65e7bb5a7357ea00136b0270,0.5008699275481696,3.311991207094617,0.5341636619563339,0.0,-85.14033142340487,176.28066284680975,DecayFeatureRL_no_resp_st
65f223adc0810071f7cb1061,0.14644266901578182,2.385601562381069,0.5680570160204682,0.0,-144.1991270994313,294.3982541988626,DecayFeatureRL_no_resp_st
65f3bf636afc5f3102e7f2fd,0.3585730484280685,2.8091807941241225,0.6836786843843604,0.0,-113.04077803596991,232.08155607193981,DecayFeatureRL_no_resp_st
